experiment_id,session_id,device_id,event_id,type,device_time,logged_time,time,confidence_interval,delay,filter_id,left_gaze_x,left_gaze_y,left_gaze_z,left_eye_cam_x,left_eye_cam_y,left_eye_cam_z,left_angle_x,left_angle_y,left_raw_x,left_raw_y,left_pupil_measure1,left_pupil_measure1_type,left_pupil_measure2,left_pupil_measure2_type,left_ppd_x,left_ppd_y,left_velocity_x,left_velocity_y,left_velocity_xy,right_gaze_x,right_gaze_y,right_gaze_z,right_eye_cam_x,right_eye_cam_y,right_eye_cam_z,right_angle_x,right_angle_y,right_raw_x,right_raw_y,right_pupil_measure1,right_pupil_measure1_type,right_pupil_measure2,right_pupil_measure2_type,right_ppd_x,right_ppd_y,right_velocity_x,right_velocity_y,right_velocity_xy,status,stim_colour
1,95,0,584,52,7397.301726,53.16410923957664,53.13609223957664,0.0,0.028017,0,10.69043789699208,-136.14139975506987,0,0.571288466581791,0.6371601202365582,1.1694553629556594,0,0,0,0,3.6894073486328125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,585,52,7397.318214999999,53.180391793289346,53.15258179328934,0.0,0.027809999999999998,0,12.62775253970176,-130.60446821273217,0,0.5713982443376153,0.6371333983072418,1.1724112955728287,0,0,0,0,3.7617645263671875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,586,52,7397.334965999999,53.19519828590546,53.16933228590546,0.0,0.025866,0,10.603513010428287,-91.71239636689279,0,0.5715944674341245,0.6374818525794126,1.177872721354106,0,0,0,0,3.741851806640625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,587,52,7397.351589,53.21247242667323,53.185954426673234,0.0,0.026518,0,17.80243131244788,-134.05483319784253,0,0.5714886076646053,0.637110493115415,1.1743802897133264,0,0,0,0,3.754974365234375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,588,52,7397.368211999999,53.228702156113286,53.20257915611329,0.0,0.026123,0,17.64313618419692,-114.77341582358349,0,0.5729881334655147,0.637067272190734,1.214790852864553,0,0,0,0,3.794036865234375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,589,52,7397.384835,53.2451365418774,53.2192015418774,0.0,0.025935,0,31.94621857313905,-121.6294105617635,0,0.5729603308536753,0.6371351019133726,1.2137089029947674,0,0,0,0,3.8132781982421875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,590,52,7397.401583,53.26249942742288,53.235948427422876,0.0,0.026550999999999998,0,26.34372130589327,-122.0650441124235,0,0.5742911533825463,0.6370738741418336,1.2493153889972746,0,0,0,0,3.861602783203125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,591,52,7397.4180799999995,53.27761954529069,53.25244754529069,0.0,0.025172,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,592,52,7397.434829999999,53.296041632959714,53.26919663295971,0.0,0.026844999999999997,0,15.985156917886343,-103.4723340482742,0,0.5748447934486194,0.6370403538271603,1.2628363037108556,0,0,0,0,3.8874359130859375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,593,52,7397.451454999999,53.31203772819026,53.285818728190264,0.0,0.026219,0,8.129253931110725,-100.19138284951623,0,0.5744621748174268,0.6371492336850224,1.2521604410806049,0,0,0,0,3.8831939697265625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,594,52,7397.46808,53.33052954389859,53.3024465438986,0.0,0.028083,0,10.867594336741604,-95.94312935805647,0,0.5750382951218853,0.6370423703829147,1.2673907470702943,0,0,0,0,3.837432861328125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,595,52,7397.4847039999995,53.34446368138924,53.31907068138924,0.0,0.025393,0,-1.1125324576278217,-107.57462597921403,0,0.573551764755166,0.6369962803096314,1.2258424886067587,0,0,0,0,3.7891082763671875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,596,52,7397.501953,53.36265847376035,53.33632047376035,0.0,0.026338,0,16.951011968776584,-100.45193367495813,0,0.5750102943702586,0.6370064022921724,1.267128906249809,0,0,0,0,3.8195953369140625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,597,52,7397.5185759999995,53.37859812248189,53.35294312248189,0.0,0.025654999999999997,0,9.57913154590642,-81.71020016943658,0,0.5745194798519151,0.6371222327761643,1.2528839111328125,0,0,0,0,3.889862060546875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,598,52,7397.5353239999995,53.395263425779376,53.36969142577938,0.0,0.025571999999999998,0,27.410020293609705,-91.8419928280855,0,0.5755683165702976,0.6371036658654248,1.2846573893227742,0,0,0,0,3.937408447265625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,599,52,7397.551323,53.41250738124927,53.38569038124927,0.0,0.026816999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,600,52,7397.568321,53.43192980971071,53.402684809710706,0.0,0.029245,0,29.649652537191287,12.941534414676426,0,0.5643820535406121,0.6384215876732924,1.5238059488931412,0,0,0,0,4.220672607421875,77,0,0,0,0,0,0,0,-166.3057475106325,0.5198823866521707,0,0.5644947843004502,0.6384147976636996,1.5238059488931412,0,0,0,0,4.2579345703125,77,0,0,0,0,0,0,0,2,red
1,95,0,601,52,7397.584943999999,53.4510724204556,53.4193104204556,0.0,0.031762,0,-35.06396358949132,-108.42129124230269,0,0.5719387549941075,0.6377858789151105,1.1878043619790333,0,0,0,0,3.783355712890625,77,0,0,0,0,0,0,0,-10.95609240263002,-100.31742035971547,0,0.40079469845636595,0.6359792638440922,1.2823685709633992,0,0,0,0,3.980682373046875,77,0,0,0,0,0,0,0,0,red
1,95,0,602,52,7397.601567,53.46506451371806,53.43593451371806,0.0,0.02913,0,38.830718802055344,-72.28951739580225,0,0.5721784805421066,0.6377832430173385,1.1860349527994458,0,0,0,0,3.78973388671875,77,0,0,0,0,0,0,0,7.312360934447497,-32.09798154766759,0,0.4008378116222957,0.6365637445151151,1.2823382568358284,0,0,0,0,3.9988250732421875,77,0,0,0,0,0,0,0,0,red
1,95,0,603,52,7397.617942999999,53.48219044467078,53.45230944467078,0.0,0.029880999999999998,0,19.022198923921678,-55.58844637089351,0,0.5777207504245325,0.6376801955266274,1.3577197265624363,0,0,0,0,4.0554962158203125,77,0,0,0,0,0,0,0,-13.554645726107992,-106.67483365814405,0,0.40064176589612543,0.6359612045262111,1.2754555257160973,0,0,0,0,3.9716033935546875,77,0,0,0,0,0,0,0,0,red
1,95,0,604,52,7397.634817,53.498757947601014,53.46918394760101,0.0,0.029574,0,-26.348019358119927,-103.91602193376457,0,0.5719945040589209,0.6378178506515724,1.1879443359373454,0,0,0,0,3.7804718017578125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,605,52,7397.6513159999995,53.515388839658044,53.48568283965804,0.0,0.029706,0,-29.510298065142706,-108.50103030225,0,0.5719759194835206,0.6377771428346932,1.1883813476561045,0,0,0,0,3.7656707763671875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,606,52,7397.668189999999,53.53318850647247,53.50255750647247,0.0,0.030631,0,-39.61398725194158,-85.97151986286917,0,0.571928033228005,0.637997672151414,1.1885272216795784,0,0,0,0,3.7509307861328125,77,0,0,0,0,0,0,0,-7.8349540758063085,-107.56832720926468,0,0.4008176111863122,0.6359780357004183,1.282884114583112,0,0,0,0,4.0073699951171875,77,0,0,0,0,0,0,0,0,red
1,95,0,607,52,7397.68469,53.54907261424523,53.51905661424524,0.0,0.030015999999999998,0,-32.074884811008815,-110.71523136797623,0,0.5719490894616683,0.6377396962066086,1.1882371012368367,0,0,0,0,3.765289306640625,77,0,0,0,0,0,0,0,-2.634799288061913,-103.30001999245724,0,0.4010511688547922,0.6359363381707226,1.2925524902343568,0,0,0,0,3.998138427734375,77,0,0,0,0,0,0,0,0,red
1,95,0,608,52,7397.701564,53.56607689844441,53.535930898444406,0.0,0.030146,0,-20.522060690273065,-101.44157255344908,0,0.5719606898626353,0.6377736703002483,1.1892179361977924,0,0,0,0,3.7717132568359375,77,0,0,0,0,0,0,0,-5.260218172625173,-94.83635316337313,0,0.4010256660624236,0.6359651802597455,1.2923850504555503,0,0,0,0,4.009765625,77,0,0,0,0,0,0,0,0,red
1,95,0,609,52,7397.717936999999,53.580157434631474,53.55230443463147,0.0,0.027853,0,46.29236388107529,3.757471238532162,0,0.5646834195163137,0.6383778108513525,1.5092449951171147,0,0,0,0,4.2065582275390625,77,0,0,0,0,0,0,0,-3.2812493862002157,-96.21851379652071,0,0.4009240652258086,0.6358978569242026,1.2884883626300052,0,0,0,0,3.9960784912109375,77,0,0,0,0,0,0,0,0,red
1,95,0,610,52,7397.734810999999,53.599030188807774,53.569178188807776,0.0,0.029852,0,24.923527680512052,-56.66798133752309,0,0.5681366548380993,0.6376979640481295,1.3588026936847655,0,0,0,0,4.0100860595703125,77,0,0,0,0,0,0,0,-13.098826652567368,-104.2385779792312,0,0.40059212828305135,0.6358278678440001,1.2752296956380178,0,0,0,0,3.933868408203125,77,0,0,0,0,0,0,0,0,red
1,95,0,611,52,7397.751561,53.615902865105454,53.585927865105454,0.0,0.029974999999999998,0,-10.30771208635997,-100.66239750558452,0,0.5719691213173519,0.6376920639556829,1.188957112630078,0,0,0,0,3.7883148193359375,77,0,0,0,0,0,0,0,-0.5530309825553559,-100.29023743827565,0,0.40103307271442645,0.63589440395981,1.2931724039713117,0,0,0,0,3.996063232421875,77,0,0,0,0,0,0,0,0,red
1,95,0,612,52,7397.768184,53.63266445950558,53.60255145950558,0.0,0.030112999999999997,0,-16.385660908708815,-105.93597653878533,0,0.571934386939347,0.6377323685646843,1.1901023356117548,0,0,0,0,3.7736053466796875,77,0,0,0,0,0,0,0,6.228654603182804,-85.0261950856293,0,0.4013137621602709,0.6359075795453464,1.3063527425128996,0,0,0,0,4.050262451171875,77,0,0,0,0,0,0,0,0,red
1,95,0,613,52,7397.784556,53.648692551151726,53.61892255115173,0.0,0.029769999999999998,0,-13.822311018884648,-109.74517028262198,0,0.5719461431006039,0.6376674194900716,1.1895151774087935,0,0,0,0,3.7532806396484375,77,0,0,0,0,0,0,0,8.788547241711058,-96.24290907268005,0,0.4008618912816928,0.6359053609317016,1.2856209309895803,0,0,0,0,3.9970855712890625,77,0,0,0,0,0,0,0,0,red
1,95,0,614,52,7397.801555,53.66578165604005,53.635921656040054,0.0,0.029859999999999998,0,-14.411400246608537,-102.21080844294193,0,0.5719600968598115,0.6376758600124504,1.1898545328774617,0,0,0,0,3.8133544921875,77,0,0,0,0,0,0,0,2.383405127329752,-97.19482503751351,0,0.40080697533858256,0.635873198890522,1.2834289550780795,0,0,0,0,4.014892578125,77,0,0,0,0,0,0,0,0,red
1,95,0,615,52,7397.818192,53.6826078469785,53.6525588469785,0.0,0.030049,0,-20.333498728869017,-106.41931468198891,0,0.5719483710729492,0.6377025703459367,1.1890814208982192,0,0,0,0,3.77880859375,77,0,0,0,0,0,0,0,4.644223817449529,-95.62174269376555,0,0.4009852776534899,0.6358811369530031,1.2907584635415787,0,0,0,0,4.0211029052734375,77,0,0,0,0,0,0,0,0,red
1,95,0,616,52,7397.834804,53.69900510482512,53.669171104825125,0.0,0.029834,0,-20.051423942495603,-106.40921969697956,0,0.5719267350609698,0.6376452044005418,1.1902121988930503,0,0,0,0,3.773895263671875,77,0,0,0,0,0,0,0,-6.479692164284643,-99.78162662409886,0,0.4000923601740851,0.6358601944480142,1.255610555012936,0,0,0,0,3.9589080810546875,77,0,0,0,0,0,0,0,0,red
1,95,0,617,52,7397.851189999999,53.71517687849155,53.685556878491546,0.0,0.029619999999999997,0,-17.334140711463988,-98.71397806618916,0,0.5719565983101802,0.6376255485204183,1.1899637858070946,0,0,0,0,3.7673492431640625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,618,52,7397.867803,53.73222523322693,53.70216923322693,0.0,0.030056,0,22.455528771097306,-115.25642165634054,0,0.5719235171775381,0.6370262196060139,1.1875408935545693,0,0,0,0,3.787567138671875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,619,52,7397.884427,53.749059876048705,53.71879387604871,0.0,0.030265999999999998,0,66.20455270807724,-2.231466599550913,0,0.5736723866903048,0.6375428955727784,1.4822989908852833,0,0,0,0,4.211822509765625,77,0,0,0,0,0,0,0,-6.6630716537474655,-91.36465882638731,0,0.39980316356036383,0.6358455259203311,1.2446641031899617,0,0,0,0,3.9274444580078125,77,0,0,0,0,0,0,0,0,red
1,95,0,620,52,7397.901425999999,53.76406891201805,53.73578991201804,0.0,0.028279,0,33.278155472362414,7.5728158712081495,0,0.565375397193975,0.6382556498797385,1.4765769449868458,0,0,0,0,4.192840576171875,77,0,0,0,0,0,0,0,-1.6969064180739224,-83.97038495368179,0,0.4010828786304046,0.6357897087420952,1.2954606119790242,0,0,0,0,3.9867706298828125,77,0,0,0,0,0,0,0,0,red
1,95,0,621,52,7397.917801,53.78226853403794,53.752168534037935,0.0,0.0301,0,36.613856628828216,-49.78458206733194,0,0.5683296384374898,0.637645476861735,1.3516184488930776,0,0,0,0,4.0280303955078125,77,0,0,0,0,0,0,0,-11.353635855193716,-92.73747199822537,0,0.40003504529886413,0.6358415468171188,1.2536494954426871,0,0,0,0,3.9400482177734375,77,0,0,0,0,0,0,0,0,red
1,95,0,622,52,7397.9346749999995,53.799319605449455,53.769040605449455,0.0,0.030279,0,-12.903136368258856,-107.51540811925224,0,0.5719431515587985,0.6376060310492448,1.1906774902342931,0,0,0,0,3.772979736328125,77,0,0,0,0,0,0,0,7.9560458500054665,-82.63598564626591,0,0.4010648145524556,0.635816155698194,1.2945735677083121,0,0,0,0,4.022918701171875,77,0,0,0,0,0,0,0,0,red
1,95,0,623,52,7397.95105,53.81529275985304,53.78541675985304,0.0,0.029876,0,-21.495513913105242,-92.36414938950475,0,0.5719145701125399,0.6376813903984839,1.1900465901692314,0,0,0,0,3.7897186279296875,77,0,0,0,0,0,0,0,0.007284722523763776,-84.83882457949221,0,0.4011351236367773,0.6358684040876597,1.2975506591794783,0,0,0,0,3.975830078125,77,0,0,0,0,0,0,0,0,red
1,95,0,624,52,7397.968046,53.832226410453586,53.802412410453584,0.0,0.029814,0,-12.050876369175967,-110.06787630631152,0,0.5719637981655978,0.6375963592847711,1.1906776936848473,0,0,0,0,3.7761383056640625,77,0,0,0,0,0,0,0,-15.450749986048322,-90.10339151755034,0,0.40056266377746397,0.6357958437017714,1.275305582682222,0,0,0,0,3.9676666259765625,77,0,0,0,0,0,0,0,0,red
1,95,0,625,52,7397.984421,53.84863845909695,53.81878845909694,0.0,0.029849999999999998,0,-12.146808237885125,-104.59483837876178,0,0.5719613214589572,0.6376373286950638,1.1907655843097018,0,0,0,0,3.7682952880859375,77,0,0,0,0,0,0,0,0.4923249236890115,-84.66264091093763,0,0.40113640779509296,0.6358180517204346,1.2985734049477742,0,0,0,0,3.9902496337890625,77,0,0,0,0,0,0,0,0,red
1,95,0,626,52,7398.001044,53.865605011673324,53.83541101167332,0.0,0.030194,0,-15.004084473475814,-101.52338434836565,0,0.571931247269049,0.6376185521100979,1.190826822916506,0,0,0,0,3.796356201171875,77,0,0,0,0,0,0,0,5.913826149771921,-103.21584553385037,0,0.40056665460201657,0.6357834647205891,1.2737823486327216,0,0,0,0,3.977508544921875,77,0,0,0,0,0,0,0,0,red
1,95,0,627,52,7398.0176679999995,53.88126725750135,53.85203525750135,0.0,0.029231999999999998,0,30.01628055004403,-113.12444671511912,0,0.5716709197286036,0.6369809544676173,1.1811417643227742,0,0,0,0,3.771270751953125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,628,52,7398.034667,53.89913997273834,53.869033972738336,0.0,0.030105999999999997,0,52.39126248663524,-36.09067254255933,0,0.5732477791698329,0.637305435825283,1.4062089029946492,0,0,0,0,4.082611083984375,77,0,0,0,0,0,0,0,2.779740279947873,-99.80883710559283,0,0.39962510523128003,0.6356898209583051,1.2387615966795238,0,0,0,0,3.9120635986328125,77,0,0,0,0,0,0,0,0,red
1,95,0,629,52,7398.051415999999,53.91550221563921,53.88578221563921,0.0,0.02972,0,26.81761785177514,-120.1040499685405,0,0.5710279539855492,0.6368726660170978,1.1639412434894894,0,0,0,0,3.748077392578125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,630,52,7398.067916,53.93227860083516,53.902282600835164,0.0,0.029996,0,19.61265510879457,-112.2399435220359,0,0.571303709109543,0.6369115859777139,1.1722814941404067,0,0,0,0,3.7428436279296875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,631,52,7398.084288,53.94832299254176,53.91865499254177,0.0,0.029668,0,13.385580601170659,-166.0587200527516,0,0.5698725086638206,0.6365278620039589,1.1336830647785519,0,0,0,0,3.627899169921875,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,632,52,7398.101177,53.96515159830414,53.93554359830414,0.0,0.029608,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,633,52,7398.117665,53.978730756683944,53.952031756683944,0.0,0.026699,0,18.599642989283893,-73.50041512399912,0,0.5738747917555429,0.6368322668856763,1.2483931477863734,0,0,0,0,3.8476409912109375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,634,52,7398.134287,53.994410509985755,53.96865250998576,0.0,0.025758,0,13.603582746291067,-73.20568826926319,0,0.5754263462179097,0.6368307737020587,1.2951078287758264,0,0,0,0,3.9344024658203125,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,635,52,7398.150912,54.01224519174684,53.985277191746846,0.0,0.026968,0,23.57297442795243,-71.77164270215144,0,0.5741589351987386,0.6368079818500973,1.2579996744791515,0,0,0,0,3.879058837890625,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,636,52,7398.167662,54.02963464035474,54.002028640354744,0.0,0.027606,0,31.53918781928951,-92.27762980681291,0,0.5744263673034311,0.6366982447498231,1.2656304931640534,0,0,0,0,3.9083709716796875,77,0,0,0,0,0,0,0,-5.032914535549935,-169.51378526464396,0,0.3974028900090616,0.6352952298568653,1.157946777343568,0,0,0,0,3.8018646240234375,77,0,0,0,0,0,0,0,0,red
1,95,0,637,52,7398.184287,54.04669567291512,54.01865367291512,0.0,0.028041999999999997,0,16.997749054862652,-76.9756576486543,0,0.5745903478646142,0.6367783840428274,1.2694938151039423,0,0,0,0,3.8969573974609375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,638,52,7398.200911999999,54.064305776055335,54.03527777605533,0.0,0.029027999999999998,0,27.38917545793811,-117.5749754307617,0,0.5740455351806304,0.6364533450471299,1.2536242675780613,0,0,0,0,3.8756866455078125,77,0,0,0,0,0,0,0,-7.940957283426542,-158.6256106495057,0,0.39751766175027115,0.635376973978282,1.16153462727857,0,0,0,0,3.81036376953125,77,0,0,0,0,0,0,0,0,red
1,95,0,639,52,7398.217535,54.07993572361465,54.051901723614655,0.0,0.028034,0,25.665493041451555,-111.03284085438645,0,0.5710841886289018,0.6369217819149071,1.1665480550129814,0,0,0,0,3.73822021484375,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2,red
1,95,0,640,52,7398.234284,54.09624634965439,54.0686503496544,0.0,0.027596,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,641,52,7398.250908999999,54.11269069656646,54.08527469656646,0.0,0.027416,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-7.057252220984083,-145.05085982964374,0,0.39860307161302444,0.6352073903653945,1.1999133300780613,0,0,0,0,3.9091644287109375,77,0,0,0,0,0,0,0,20,red
1,95,0,642,52,7398.267535999999,54.12702750593871,54.10190250593871,0.0,0.025124999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,643,52,7398.284801999999,54.145065636611434,54.119168636611434,0.0,0.025897,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,644,52,7398.30141,54.16265611930703,54.13577711930703,0.0,0.026879,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-0.16888765123439953,-147.63200099678215,0,0.39938395118383596,0.6352134831358853,1.2300305175779158,0,0,0,0,3.9216156005859375,77,0,0,0,0,0,0,0,20,red
1,95,0,645,52,7398.318052,54.177828155888164,54.15241915588817,0.0,0.025408999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,646,52,7398.3341709999995,54.19422722485342,54.16853822485342,0.0,0.025689,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,7.565817243012134,-94.39008613699116,0,0.3998113922984885,0.6358110755115831,1.2472865804036246,0,0,0,0,3.9629364013671875,77,0,0,0,0,0,0,0,20,red
1,95,0,647,52,7398.350783,54.21243801543278,54.18515001543278,0.0,0.027288,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,35.63339936488774,-160.6653839633509,0,0.39958763731829094,0.6362634249505845,1.0753399658201488,0,0,0,0,3.6794281005859375,77,0,0,0,0,0,0,0,20,red
1,95,0,648,52,7398.367533,54.22958809462398,54.20190009462398,0.0,0.027687999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.293009304208681,-125.65065692542703,0,0.3985719707093267,0.6363314265356621,1.1936031087238916,0,0,0,0,3.81451416015625,77,0,0,0,0,0,0,0,20,red
1,95,0,649,52,7398.384282,54.24692139857689,54.21864939857689,0.0,0.028272,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,10.040350475464948,-99.08917565880984,0,0.39858436641929984,0.6366199246710949,1.1928717041014352,0,0,0,0,3.8602294921875,77,0,0,0,0,0,0,0,20,red
1,95,0,650,52,7398.401032,54.26334733245767,54.23539833245766,0.0,0.027948999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,16.4151106463396,-107.0966893730656,0,0.39860143021928707,0.636605008173774,1.1926098632811772,0,0,0,0,3.84661865234375,77,0,0,0,0,0,0,0,20,red
1,95,0,651,52,7398.417406,54.27935821848405,54.25177321848405,0.0,0.027585,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22.380098283174448,-63.49838463411288,0,0.40124534225674324,0.6359653650604287,1.3110587565101923,0,0,0,0,4.011322021484375,77,0,0,0,0,0,0,0,20,red
1,95,0,652,52,7398.434405999999,54.2957135187653,54.268772518765296,0.0,0.026941,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,22,red
1,95,0,653,52,7398.451029,54.3142977014877,54.285394701487704,0.0,0.028902999999999998,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2.6320927645429038,-56.24849516862014,0,0.401947616626785,0.6359343412239014,1.3425219726561863,0,0,0,0,4.05841064453125,77,0,0,0,0,0,0,0,20,red
1,95,0,654,52,7398.4676549999995,54.32761545518224,54.302021455182235,0.0,0.025594,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,-1.0379878446110524,-42.77343007579475,0,0.4025690570331335,0.6359469395817996,1.3725425211587208,0,0,0,0,4.124542236328125,77,0,0,0,0,0,0,0,20,red
1,95,0,655,52,7398.4840269999995,54.34591861277568,54.31839361277567,0.0,0.027524999999999997,0,-1.0,-1.0,0,-1.0,-1.0,0.0,0,0,0,0,-1.0,77,0,0,0,0,0,0,0,2.6406513617257588,-113.72675186230481,0,0.3985343791030118,0.6359568952454993,1.2022827148437045,0,0,0,0,3.872711181640625,77,0,0,0,0,0,0,0,20,red
